id,an,materie,liceu,judet,medie,procent_reusita,numar_candidati,preferinta_materie,anomalie
38890,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""DUILIU ZAMFIRESCU"" ODOBESTI",Vrancea,6.63,87.5,8,27.6,0
38891,2016,MATEMATICA ST-NAT,LICEUL TEORETIC SANITAR BISTRITA,Bistrița-Năsăud,6.62,86.8,91,100.0,0
38892,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""PANAIT CERNA""",Brăila,6.61,91.3,23,16.0,0
38893,2016,MATEMATICA ST-NAT,"COLEGIUL ""NICOLAE TITULESCU"" BRASOV",Brașov,6.6,86.5,37,20.1,0
38894,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""CONSTANTIN NICOLAESCU-PLOPSOR"" PLENITA",Dolj,6.58,66.7,3,8.3,0
38895,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""ION CREANGA"" TULCEA",Tulcea,6.54,89.3,28,22.2,0
38896,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""TUDOR VLADIMIRESCU""",București,6.48,84.4,45,21.6,0
38897,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""GABOR ARON"" TARGU SECUIESC",Covasna,6.45,100.0,1,1.6,0
38898,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""DIMITRIE BOLINTINEANU""",București,6.43,77.8,54,27.1,0
38899,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""MIHAI EMINESCU"", MUN. BARLAD",Vaslui,6.41,75.0,72,22.4,0
38900,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""DANTE ALIGHIERI""",București,6.4,88.9,63,30.4,0
38901,2016,MATEMATICA ST-NAT,"COLEGIUL TEHNIC ""ALEXANDRU ROMAN"" ALESD",Bihor,6.39,83.3,30,15.4,0
38902,2016,MATEMATICA ST-NAT,"COLEGIUL NATIONAL ""ION MAIORESCU"" GIURGIU",Giurgiu,6.38,75.0,8,3.7,0
38903,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""BOGDAN VODA"", HALAUCESTI",Iași,6.38,88.9,18,46.2,0
38904,2016,MATEMATICA ST-NAT,"LICEUL CU PROGRAM SPORTIV, LOCALITATEA GALATI",Galați,6.37,83.3,24,23.3,0
38905,2016,MATEMATICA ST-NAT,"LICEUL CU PROGRAM SPORTIV ""IOLANDA BALAS SOTER"" MUNICIPIUL BUZAU",Buzău,6.37,100.0,16,7.8,0
38906,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""PETOFI SANDOR"" SACUENI",Bihor,6.36,88.9,36,46.8,0
38907,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""SAMUIL MICU"" SARMASU",Mureș,6.36,72.5,51,52.0,0
38908,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""EDUCATIONAL CENTER"" CONSTANTA",Constanța,6.35,100.0,1,100.0,1
38909,2016,MATEMATICA ST-NAT,"COLEGIUL NATIONAL ""COSTACHE NEGRI"" TARGU OCNA",Bacău,6.34,84.8,33,23.6,0
38910,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""CALLATIS"" MANGALIA",Constanța,6.31,81.2,32,26.7,0
38911,2016,MATEMATICA ST-NAT,"COLEGIUL NATIONAL ""ONISIFOR GHIBU"" ORADEA",Bihor,6.31,84.6,39,30.0,0
38912,2016,MATEMATICA ST-NAT,LICEUL TEORETIC AMARASTII DE JOS,Dolj,6.3,77.8,27,65.9,1
38913,2016,MATEMATICA ST-NAT,"LICEUL ""STEFAN PROCOPIU"", MUN. VASLUI",Vaslui,6.3,77.8,18,7.3,0
38914,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""SOLOMON HALITA"" SANGEORZ-BAI",Bistrița-Năsăud,6.28,78.6,28,23.1,0
38915,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""NICOLAE BALCESCU"" MEDGIDIA",Constanța,6.26,85.2,27,16.9,0
38916,2016,MATEMATICA ST-NAT,"LICEUL ""CHARLES LAUGIER"" CRAIOVA",Dolj,6.24,76.0,50,66.7,0
38917,2016,MATEMATICA ST-NAT,"LICEUL ""DEMOSTENE BOTEZ"" TRUSESTI",Botoșani,6.24,76.0,50,54.3,0
38918,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""ION CREANGA"" CURTICI",Arad,6.24,65.0,20,58.8,1
38919,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""SFANTA MARIA"", LOCALITATEA GALATI",Galați,6.24,87.5,24,15.9,0
38920,2016,MATEMATICA ST-NAT,"LICEUL SANITAR ""ANTIM IVIREANU"", MUN. RM. VALCEA",Vâlcea,6.24,75.9,79,65.8,0
38921,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""CONSTANTIN ROMANU VIVU"" TEACA",Bistrița-Năsăud,6.22,70.0,20,69.0,0
38922,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""STEFAN CEL MARE SI SFANT"" VORONA",Botoșani,6.22,78.9,19,35.8,0
38923,2016,MATEMATICA ST-NAT,"COLEGIUL NATIONAL ""EMIL RACOVITA"", IASI",Iași,6.21,52.7,74,42.8,0
38924,2016,MATEMATICA ST-NAT,"COLEGIUL NATIONAL ""SIMION BARNUTIU"" SIMLEU SILVANIEI",Sălaj,6.2,77.4,31,17.6,0
38925,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""PETRU RARES"" TARGU LAPUS",Maramureș,6.2,79.5,39,27.3,0
38926,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""BRASSAI SAMUEL"" CLUJ-NAPOCA",Cluj,6.19,92.9,14,36.8,0
38927,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""AUREL VLAICU"" ORASTIE",Hunedoara,6.17,71.2,52,31.5,0
38928,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""EREMIA GRIGORESCU"", ORAS TG.BUJOR",Galați,6.17,80.0,15,31.2,0
38929,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""ION CANTACUZINO"" PITESTI",Argeș,6.16,79.7,79,38.7,0
38930,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""SZEKELY KAROLY"" MIERCUREA CIUC",Harghita,6.15,100.0,1,2.5,0
38931,2016,MATEMATICA ST-NAT,"COLEGIUL NATIONAL ""TRAIAN""",Mehedinți,6.14,81.0,21,10.5,0
38932,2016,MATEMATICA ST-NAT,LICEUL TEHNOLOGIC NR.1 VALEA LUI MIHAI,Bihor,6.13,76.0,50,69.4,0
38933,2016,MATEMATICA ST-NAT,"LICEUL CONSTANTIN BRANCOVEANU, ORAS HOREZU",Vâlcea,6.11,62.7,51,16.6,0
38934,2016,MATEMATICA ST-NAT,"COLEGIUL NATIONAL ""C.D. LOGA"" CARANSEBES",Caraș-Severin,6.08,68.8,32,26.0,0
38935,2016,MATEMATICA ST-NAT,"LICEUL ""VOIEVODUL MIRCEA"" TARGOVISTE",Dâmbovița,6.07,78.6,14,7.0,0
38936,2016,MATEMATICA ST-NAT,"LICEUL PEDAGOGIC ""NICOLAE IORGA"" BOTOSANI",Botoșani,6.07,72.5,51,21.2,0
38937,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""ION BARBU"" PITESTI",Argeș,6.06,75.9,54,30.9,0
38938,2016,MATEMATICA ST-NAT,"LICEUL ""DIMITRIE CANTEMIR"" DARABANI",Botoșani,6.05,84.4,32,21.3,0
38939,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""IULIA HASDEU"" LUGOJ",Timiș,6.03,81.2,48,30.4,0
38940,2016,MATEMATICA ST-NAT,"COLEGIUL NATIONAL PEDAGOGIC ""DUMITRU PANAITESCU PERPESSICIUS""",Brăila,6.03,81.8,22,19.3,0
38941,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""DR. MIHAI CIUCA"" SAVENI",Botoșani,6.01,64.3,28,23.1,0
38942,2016,MATEMATICA ST-NAT,"COLEGIUL NATIONAL ""ALEXANDRU VLAHUTA"" MUNICIPIUL RIMNICU SARAT",Buzău,6.01,76.2,42,21.5,0
38943,2016,MATEMATICA ST-NAT,"COLEGIUL TEHNIC ""CONSTANTIN BRANCUSI"" PETRILA",Hunedoara,6.0,75.0,24,16.8,0
38944,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""ALEXANDRU MARGHILOMAN"" MUNICIPIUL BUZAU",Buzău,5.95,79.3,58,35.2,0
38945,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""OLTEA DOAMNA"" DOLHASCA",Suceava,5.95,78.9,19,27.1,0
38946,2016,MATEMATICA ST-NAT,LICEUL TEHNOLOGIC BALTENI,Gorj,5.93,72.4,29,31.2,1
38947,2016,MATEMATICA ST-NAT,LICEUL TEORETIC RECAS,Timiș,5.93,68.2,44,100.0,0
38948,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC SANITAR ""VASILE VOICULESCU"" ORADEA",Bihor,5.89,76.5,81,97.6,0
38949,2016,MATEMATICA ST-NAT,"COLEGIUL NATIONAL PEDAGOGIC ""CAROL I"" CAMPULUNG",Argeș,5.87,61.3,31,23.7,0
38950,2016,MATEMATICA ST-NAT,"LICEUL TEOLOGIC UNITARIAN ""BERDE MOZES"" CRISTURU SECUIESC",Harghita,5.86,76.2,21,46.7,0
38951,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""CORIOLAN BREDICEANU"" LUGOJ",Timiș,5.86,70.7,41,27.0,0
38952,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""LUCIAN BLAGA"" ORADEA",Bihor,5.85,70.6,17,17.5,0
38953,2016,MATEMATICA ST-NAT,"COLEGIUL NATIONAL ""APRILY LAJOS"" BRASOV",Brașov,5.85,73.3,30,28.3,0
38954,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""GEORGE EMIL PALADE"" CONSTANTA",Constanța,5.84,75.0,92,100.0,0
38955,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""STEPHAN LUDWIG ROTH"" MEDIAS",Sibiu,5.84,78.9,19,21.3,0
38956,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""HORVATH JANOS"" MARGHITA",Bihor,5.78,63.6,22,26.8,0
38957,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""C-TIN BRANCOVEANU""",București,5.78,71.4,21,12.7,0
38958,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""TRAIAN""",București,5.78,82.1,39,23.2,0
38959,2016,MATEMATICA ST-NAT,"COLEGIUL NATIONAL ""MIRCEA ELIADE"" RESITA",Caraș-Severin,5.76,71.4,21,35.0,0
38960,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""LAZAR EDELEANU"" NAVODARI",Constanța,5.76,73.7,38,17.4,0
38961,2016,MATEMATICA ST-NAT,LICEUL TEHNOLOGIC RASNOV,Brașov,5.75,100.0,2,4.0,1
38962,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""JOSEPH HALTRICH"" SIGHISOARA",Mureș,5.74,69.2,26,27.4,0
38963,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""ION AGARBICEANU"" JIBOU",Sălaj,5.74,77.5,71,56.8,0
38964,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""RADU VLADESCU"" ORAS PATARLAGELE",Buzău,5.73,77.1,35,27.1,0
38965,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""STEFAN CEL MARE"" MUNICIPIUL RAMNICU SARAT",Buzău,5.72,73.5,34,17.8,0
38966,2016,MATEMATICA ST-NAT,"LICEUL ""TRAIAN VUIA"" CRAIOVA",Dolj,5.72,69.2,26,12.5,0
38967,2016,MATEMATICA ST-NAT,"COLEGIUL NATIONAL ""ALEXANDRU IOAN CUZA"" ALEXANDRIA",Teleorman,5.72,73.7,19,9.6,0
38968,2016,MATEMATICA ST-NAT,"COLEGIUL NATIONAL ""OCTAVIAN GOGA"" MARGHITA",Bihor,5.72,74.2,31,20.5,0
38969,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""IOAN SLAVICI"" PANCIU",Vrancea,5.69,73.5,34,26.6,0
38970,2016,MATEMATICA ST-NAT,"COLEGIUL TEHNIC DE CAI FERATE ""UNIREA"", PASCANI",Iași,5.68,73.1,26,16.2,0
38971,2016,MATEMATICA ST-NAT,LICEUL TEORETIC PECIU NOU,Timiș,5.68,63.6,33,100.0,0
38972,2016,MATEMATICA ST-NAT,"COLEGIUL TEHNIC ""MIRCEA CRISTEA"" BRASOV",Brașov,5.65,66.7,3,3.2,1
38973,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""FERDINAND I"" CURTEA DE ARGES",Argeș,5.65,100.0,1,0.8,0
38974,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""ION GH. ROSCA"" OSICA DE SUS",Olt,5.64,62.2,45,100.0,0
38975,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC PETRACHE POENARU, ORAS BALCESTI",Vâlcea,5.63,74.3,35,20.3,0
38976,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""CAROL I"" FETESTI",Ialomița,5.62,70.6,68,29.6,0
38977,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""IONITA ASAN"" CARACAL",Olt,5.62,84.6,13,6.0,0
38978,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""ION BORCEA"" BUHUSI",Bacău,5.61,73.3,15,14.2,0
38979,2016,MATEMATICA ST-NAT,"COLEGIUL NATIONAL ""AVRAM IANCU"" STEI",Bihor,5.6,57.7,26,24.8,0
38980,2016,MATEMATICA ST-NAT,"COLEGIUL TEHNIC ""SAMUIL ISOPESCU"" SUCEAVA",Suceava,5.6,100.0,2,5.3,0
38981,2016,MATEMATICA ST-NAT,LICEUL BANATEAN OTELU ROSU,Caraș-Severin,5.59,51.9,27,18.9,0
38982,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""INDEPENDENTA"" CALAFAT",Dolj,5.53,76.7,30,21.4,0
38983,2016,MATEMATICA ST-NAT,"COLEGIUL TEHNIC ""GHEORGHE ASACHI"" BOTOSANI",Botoșani,5.51,75.0,20,11.1,0
38984,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""SFANTUL GHEORGHE"" SANGEORGIU DE PADURE",Mureș,5.5,72.2,18,27.3,1
38985,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""BENJAMIN FRANKLIN""",București,5.5,74.5,51,31.1,0
38986,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""ANGHEL SALIGNY"", LOCALITATEA GALATI",Galați,5.5,100.0,1,3.4,0
38987,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC BRATIANU, MUN. DRAGASANI",Vâlcea,5.48,63.0,27,13.5,0
38988,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""CONSTANTIN ANGELESCU""",Brăila,5.48,68.8,16,26.7,1
38989,2016,MATEMATICA ST-NAT,"SEMINARUL TEOLOGIC LICEAL ""SF. IOSIF MARTURISITORUL"" BAIA MARE",Maramureș,5.47,69.9,73,60.3,0
38990,2016,MATEMATICA ST-NAT,"COLEGIUL NATIONAL ""VLADIMIR STREINU"" GAESTI",Dâmbovița,5.47,72.4,29,14.4,0
38991,2016,MATEMATICA ST-NAT,LICEUL TEORETIC COSTESTI,Argeș,5.43,71.4,21,18.4,1
38992,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""MIHAI VITEAZUL"" BAILESTI",Dolj,5.42,61.1,18,16.4,1
38993,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""IULIA ZAMFIRESCU"" MIOVENI",Argeș,5.42,56.1,57,36.8,0
38994,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""LIVIU REBREANU"" BALAN",Harghita,5.4,61.5,13,33.3,0
38995,2016,MATEMATICA ST-NAT,"LICEUL TEOLOGIC ROMANO-CATOLIC ""SZENT ERZSEBET"" LUNCA DE SUS",Harghita,5.4,67.9,28,54.9,0
38996,2016,MATEMATICA ST-NAT,LICEUL TEHNOLOGIC TASNAD,Satu-Mare,5.4,100.0,1,1.0,0
38997,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""MARIN PREDA""",București,5.39,77.3,22,22.0,0
38998,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""ION NECULCE"", TARGU FRUMOS",Iași,5.37,63.3,30,18.6,0
38999,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""BOGDAN VODA"" VISEU DE SUS",Maramureș,5.37,70.2,57,30.2,1
39000,2016,MATEMATICA ST-NAT,LICEUL TEORETIC SPECIAL IRIS TIMISOARA,Timiș,5.35,100.0,1,9.1,1
39001,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""GENERAL DRAGALINA"" ORAVITA",Caraș-Severin,5.34,55.1,49,45.0,0
39002,2016,MATEMATICA ST-NAT,"LICEUL ROMANO-CATOLIC ""JOSEPHUS CALASANTIUS"" CAREI",Satu-Mare,5.34,71.4,14,41.2,0
39003,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""ANGHEL SALIGNY"" CERNAVODA",Constanța,5.33,58.6,29,40.3,0
39004,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""PETRU CERCEL"" TARGOVISTE",Dâmbovița,5.31,59.2,76,44.7,0
39005,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""MIHAIL SEBASTIAN""",Brăila,5.3,73.9,23,24.0,0
39006,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""TUDOR VLADIMIRESCU"", COMUNA TUDOR VLADIMIRESCU",Galați,5.3,33.3,3,13.0,0
39007,2016,MATEMATICA ST-NAT,LICEUL TEORETIC MURFATLAR,Constanța,5.29,55.9,34,68.0,0
39008,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""DIMITRIE LEONIDA"", MUNICIPIUL PIATRA-NEAMT",Neamț,5.28,22.2,9,26.5,1
39009,2016,MATEMATICA ST-NAT,"COLEGIUL NATIONAL ""TEODOR NES"" SALONTA",Bihor,5.25,100.0,1,0.9,0
39010,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""PAUL GEORGESCU"" TANDAREI",Ialomița,5.21,69.6,23,23.2,0
39011,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""DANUBIUS"" CORABIA",Olt,5.2,100.0,1,0.5,0
39012,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""LUCIAN BLAGA""",București,5.17,68.5,54,39.7,0
39013,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""MIHAI VELICIU"" CHISINEU-CRIS",Arad,5.11,61.5,39,27.9,1
39014,2016,MATEMATICA ST-NAT,"LICEUL PREDA BUZESCU, ORAS BERBESTI",Vâlcea,5.05,100.0,1,0.6,0
39015,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""ADAM MULLER GUTTENBRUNN"" ARAD",Arad,5.03,54.1,37,35.6,0
39016,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""TATA OANCEA"" BOCSA",Caraș-Severin,5.02,51.6,31,38.3,0
39017,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""EMIL RACOVITA"" TECHIRGHIOL",Constanța,5.02,58.8,17,53.1,1
39018,2016,MATEMATICA ST-NAT,"LICEUL DE INFORMATICA ""TIBERIU POPOVICIU"" CLUJ-NAPOCA",Cluj,5.0,100.0,1,1.1,0
39019,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""NICOLAE TITULESCU"" INSURATEI",Brăila,5.0,100.0,1,1.6,1
39020,2016,MATEMATICA ST-NAT,"COLEGIUL TEHNIC ""GHEORGHE CARTIANU"", MUNICIPIUL PIATRA-NEAMT",Neamț,5.0,100.0,1,0.4,0
39021,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""NICHITA STANESCU""",București,5.0,100.0,1,0.7,0
39022,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC VIRGIL IERUNCA, COM. LADESTI",Vâlcea,4.95,46.4,28,100.0,1
39023,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""PAUL BUJOR"", ORAS BERESTI",Galați,4.92,57.1,28,96.6,0
39024,2016,MATEMATICA ST-NAT,"LICEUL ""STEFAN DIACONESCU"" POTCOAVA",Olt,4.92,57.6,33,52.4,0
39025,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""OVID DENSUSIANU"" CALAN",Hunedoara,4.91,56.5,23,30.7,1
39026,2016,MATEMATICA ST-NAT,"LICEUL ""DIMITRIE NEGREANU"" BOTOSANI",Botoșani,4.89,48.5,33,64.7,1
39027,2016,MATEMATICA ST-NAT,LICEUL TEORETIC SEBIS,Arad,4.88,57.1,35,25.0,0
39028,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""KEMENY JANOS"" TOPLITA",Harghita,4.85,50.0,12,92.3,0
39029,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""NICOLAE IORGA"" ORAS NEHOIU",Buzău,4.8,41.2,17,20.5,1
39030,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""ION NISTOR"" VICOVU DE SUS",Suceava,4.79,55.1,49,17.3,0
39031,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""ANGHEL SALIGNY""",Brăila,4.78,72.7,11,33.3,1
39032,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""TOMA SOCOLESCU"", MUNICIPIUL PLOIESTI",Prahova,4.78,52.0,25,12.4,0
39033,2016,MATEMATICA ST-NAT,"LICEUL CU PROGRAM SPORTIV ""MIRCEA ELIADE""",București,4.75,66.7,30,12.8,0
39034,2016,MATEMATICA ST-NAT,"COLEGIUL NATIONAL ""SAMUIL VULCAN"" BEIUS",Bihor,4.71,60.0,20,11.4,0
39035,2016,MATEMATICA ST-NAT,"COLEGIUL TEHNIC ""PETRU RARES""",București,4.67,50.0,30,35.3,0
39036,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""ION HELIADE RADULESCU"" TARGOVISTE",Dâmbovița,4.67,52.0,25,13.2,1
39037,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""NICOLAE BALCESCU"" OLTENITA",Călărași,4.64,50.0,12,4.6,1
39038,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""LAZAR EDELEANU"", MUNICIPIUL PLOIESTI",Prahova,4.63,60.6,33,11.7,0
39039,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""TUDOR VIANU"" GIURGIU",Giurgiu,4.62,53.7,41,20.3,1
39040,2016,MATEMATICA ST-NAT,"COLEGIUL NATIONAL PEDAGOGIC ""STEFAN ODOBLEJA""",Mehedinți,4.57,48.7,39,15.9,0
39041,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""ALEXANDRU IOAN CUZA"" CORABIA",Olt,4.53,52.6,57,23.0,0
39042,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC, COM. GRADISTEA",Vâlcea,4.47,47.5,40,100.0,1
39043,2016,MATEMATICA ST-NAT,"LICEUL CU PROGRAM SPORTIV ""NADIA COMANECI"" ONESTI",Bacău,4.46,54.5,11,12.2,1
39044,2016,MATEMATICA ST-NAT,"COLEGIUL TEHNIC ""ION CREANGA"", ORAS TARGU NEAMT",Neamț,4.45,75.0,4,1.5,1
39045,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""AL.IOAN CUZA"" SLOBOZIA",Ialomița,4.45,0.0,1,0.6,1
39046,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC SPECIAL ""REGINA ELISABETA""",București,4.44,58.3,12,52.2,1
39047,2016,MATEMATICA ST-NAT,"LICEUL ""HOREA, CLOSCA SI CRISAN"" ABRUD",Alba,4.43,33.3,3,2.9,1
39048,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""HENRI COANDA"" FELDRU",Bistrița-Năsăud,4.4,50.0,6,100.0,1
39049,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""GRIGORE MOISIL"" BISTRITA",Bistrița-Năsăud,4.39,50.0,16,20.5,1
39050,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""HENRI COANDA"" BACAU",Bacău,4.39,40.9,22,20.6,1
39051,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""TRAIAN LALESCU""",Mehedinți,4.37,50.0,16,17.4,1
39052,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""GH. VASILICHI"" CETATE",Dolj,4.3,66.7,9,60.0,1
39053,2016,MATEMATICA ST-NAT,"LICEUL ""DR. LAZAR CHIRILA"" BAIA DE ARIES",Alba,4.29,62.5,8,10.1,1
39054,2016,MATEMATICA ST-NAT,LICEUL BORSA,Maramureș,4.28,40.5,37,13.4,1
39055,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""GELU VOIEVOD"" GILAU",Cluj,4.28,52.4,21,95.5,0
39056,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""MIHAI VITEAZUL"" ZALAU",Sălaj,4.27,40.0,30,34.5,1
39057,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""IOAN JEBELEAN"" SANNICOLAU MARE",Timiș,4.26,46.9,49,37.7,1
39058,2016,MATEMATICA ST-NAT,COLEGIUL TEHNIC DE TRANSPORTURI BRASOV,Brașov,4.25,33.3,3,6.0,1
39059,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""DR. IOAN SENCHEA"" FAGARAS",Brașov,4.25,0.0,1,2.1,1
39060,2016,MATEMATICA ST-NAT,"LICEUL ""DANUBIUS"" CALARASI",Călărași,4.24,46.2,13,16.9,1
39061,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC, COM. MACIUCA",Vâlcea,4.21,44.7,38,100.0,1
39062,2016,MATEMATICA ST-NAT,LICEUL TEHNOLOGIC DE INDUSTRIE ALIMENTARA ARAD,Arad,4.2,50.0,2,2.3,1
39063,2016,MATEMATICA ST-NAT,"LICEUL TEORETIC ""HYPERION""",București,4.16,50.0,28,14.8,1
39064,2016,MATEMATICA ST-NAT,"COLEGIUL NATIONAL ""EMIL BOTTA"" ADJUD",Vrancea,4.15,47.5,40,19.4,1
39065,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""MIRCEA VULCANESCU""",București,4.15,50.0,2,1.2,0
39066,2016,MATEMATICA ST-NAT,"LICEUL ""ALEXANDRU ODOBESCU"" LEHLIU GARA",Călărași,4.14,35.0,40,22.9,1
39067,2016,MATEMATICA ST-NAT,"COLEGIUL TEHNIC ""ALEXANDRU IOAN CUZA"" SUCEAVA",Suceava,4.13,36.4,22,24.2,1
39068,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""1 MAI"", MUNICIPIUL PLOIESTI",Prahova,4.12,44.4,18,17.5,1
39069,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""DUMITRU DUMITRESCU"" BUFTEA",Ilfov,4.1,41.0,39,21.5,1
39070,2016,MATEMATICA ST-NAT,"LICEUL TEHNOLOGIC ""IOACHIM POP"" ILEANDA",Sălaj,4.09,46.2,13,68.4,1
39071,2016,MATEMATICA ST-NAT,"LICEUL ""MARIN PREDA"" ODORHEIU SECUIESC",Harghita,4.06,42.1,19,48.7,0
39072,2016,MATEMATICA ST-NAT,LICEUL TEHNOLOGIC COGEALAC,Constanța,4.04,35.3,34,56.7,1
