SampleID,departure_time,distance_km,avg_speed_kmh,num_stops,weather,weekday,special_events,num_cars,ticket_price,comfort_class,delay_minutes
2476,09:26,466.71,47.56,1,sunny,Mon,0,9,172.1741974930731,intermediate,14
2583,06:17,388.66,41.47,4,snow,Wed,0,4,164.58680268275762,standard,31
1373,09:08,258.66,106.2,2,rain,Wed,0,13,24.256424192632466,premium,5
739,21:01,260.34,95.54,8,sunny,Tue,1,5,118.06399270205722,premium,25
3618,08:07,66.22,91.1,6,snow,Sun,0,4,132.85980114175237,standard,16
2440,07:41,726.11,54.6,0,rain,Fri,0,4,31.082694256495053,standard,15
867,11:37,162.05,84.83,5,sunny,Mon,0,14,22.550652133152617,standard,7
1140,09:26,358.2,90.25,3,sunny,Wed,0,4,133.77000661097554,standard,4
997,19:22,317.3,53.96,3,snow,Fri,0,11,193.02581337811668,intermediate,28
1337,20:27,197.83,51.62,2,sunny,Fri,0,3,29.251941129040134,standard,3
541,23:29,187.86,109.58,9,snow,Fri,0,5,94.69513576735761,standard,20
1099,00:20,730.6,67.92,9,sunny,Thu,0,14,27.879145033342432,premium,30
1132,18:59,717.67,93.87,6,sunny,Sat,0,9,96.33247342957809,standard,22
4064,14:46,509.23,48.01,1,sunny,Thu,0,12,119.99053127572635,premium,15
2715,20:50,343.32,112.76,3,snow,Sat,0,8,199.49157267801812,intermediate,14
2258,07:12,69.84,108.32,2,sunny,Fri,0,12,83.14846643357471,standard,0
4750,02:17,573.73,47.74,0,fog,Tue,0,6,135.7153984823159,intermediate,17
59,13:55,385.48,119.69,1,snow,Thu,1,13,194.24119811718992,standard,31
2883,23:16,505.04,81.26,1,rain,Sun,0,5,20.12428540676887,intermediate,13
1938,13:40,78.94,119.86,8,snow,Sun,0,5,80.43087220794521,premium,18
2576,17:06,310.83,59.48,3,sunny,Sat,0,4,195.65848469867842,intermediate,15
4936,02:38,576.8,78.75,8,sunny,Tue,1,5,67.86482229895728,intermediate,22
1078,00:46,717.31,92.75,6,rain,Tue,1,9,157.92376415765855,intermediate,32
3249,16:39,282.32,80.01,6,rain,Mon,0,5,42.35990178954949,standard,16
3127,19:33,356.9,51.26,0,rain,Tue,0,7,175.82129882380005,intermediate,15
2488,05:23,265.95,87.41,0,rain,Sun,0,10,72.85395132685159,standard,0
940,18:35,349.79,107.77,8,sunny,Mon,0,5,32.3559685505066,intermediate,16
1080,22:09,201.05,60.96,6,rain,Sat,0,6,186.96185153113782,intermediate,15
187,23:53,351.7,41.98,7,sunny,Fri,0,3,54.74625052025307,standard,17
2634,16:57,386.68,117.76,1,sunny,Fri,0,4,113.81440292072124,standard,0
2085,00:43,198.91,70.98,0,sunny,Sun,0,14,172.90461082742522,standard,0
2249,01:04,306.86,53.43,7,rain,Sun,0,5,179.15406100396083,intermediate,18
4890,23:27,538.49,100.46,5,snow,Wed,0,12,182.05744189941097,intermediate,31
2023,05:46,388.24,74.08,9,sunny,Wed,0,3,46.526758716122785,intermediate,19
3539,08:14,674.58,97.72,7,sunny,Fri,0,4,190.95416264715834,standard,14
4048,05:37,720.54,115.61,5,rain,Thu,0,5,132.46474641045774,standard,12
3606,14:40,704.15,62.13,6,sunny,Wed,0,9,77.67358850940435,intermediate,28
226,04:12,648.07,68.09,0,fog,Tue,0,3,62.99517110022654,standard,18
4847,02:41,443.83,109.96,3,sunny,Wed,1,10,115.88480473136703,premium,19
1929,21:13,762.66,75.55,9,sunny,Mon,0,11,135.79558449133333,intermediate,24
3055,09:11,638.14,87.44,1,rain,Mon,0,11,21.646736430686705,intermediate,16
4489,17:50,141.19,63.36,9,sunny,Sat,0,14,118.3697153346183,standard,22
1404,20:09,325.78,106.58,7,rain,Sat,0,13,159.7979796027149,intermediate,19
2179,10:44,193.47,40.38,4,snow,Sat,0,5,33.504096813117684,intermediate,30
697,11:02,223.05,60.22,7,rain,Thu,0,6,40.359010277459866,standard,24
1124,14:56,589.97,91.88,9,sunny,Tue,0,6,133.90045579852318,intermediate,14
3361,08:55,483.56,63.85,2,sunny,Mon,0,10,196.90719022914257,standard,12
4135,05:55,221.84,59.8,1,sunny,Mon,0,7,101.31866431906617,intermediate,9
1778,10:43,247.61,74.8,5,sunny,Fri,0,3,124.69046956757951,intermediate,2
2858,03:49,210.73,116.08,5,rain,Sat,0,14,72.41374258734061,premium,22
1037,11:21,724.71,49.91,1,sunny,Thu,0,5,142.7606271501793,intermediate,18
4456,00:01,87.51,83.72,2,snow,Tue,0,7,190.73297175852323,intermediate,21
2256,14:01,366.83,95.27,7,rain,Wed,0,10,192.5504212400601,premium,17
313,06:19,232.34,53.17,8,fog,Sat,0,4,160.9687212219085,standard,21
2281,03:36,581.51,82.91,6,sunny,Fri,0,7,135.9047375434633,standard,15
1416,21:05,220.65,66.54,1,sunny,Fri,0,8,157.81390668184085,standard,12
1036,04:31,235.22,74.97,8,snow,Fri,0,11,156.12728797777032,intermediate,27
2159,08:10,55.09,47.46,9,sunny,Wed,0,12,195.60750600762435,premium,21
4163,11:00,530.04,40.85,2,sunny,Tue,0,9,101.74177696670063,intermediate,21
1754,03:59,69.31,73.55,2,sunny,Thu,0,10,179.9308446304528,standard,4
3112,23:37,251.42,77.37,9,sunny,Sat,0,14,192.1655044588036,standard,23
2813,13:06,757.67,71.65,0,sunny,Tue,0,12,86.87241260254807,intermediate,23
2698,16:21,421.79,46.77,7,sunny,Thu,0,8,164.6721335794681,standard,21
3207,17:16,337.96,40.14,0,sunny,Sat,0,12,88.8102854710054,intermediate,19
4350,02:54,728.36,89.95,9,sunny,Tue,0,12,125.71648661477857,standard,25
3431,16:52,159.78,77.86,5,sunny,Wed,0,8,160.5738157836804,standard,11
1506,19:07,460.71,40.1,0,sunny,Mon,0,14,121.26653277391075,standard,11
1923,02:15,336.06,61.23,1,sunny,Mon,0,6,100.1177431215294,premium,0
448,00:58,624.76,108.61,5,fog,Fri,0,5,67.1014326985671,standard,15
4128,19:28,343.53,49.09,7,snow,Thu,0,4,43.536656060465546,premium,35
2528,14:34,121.77,48.13,2,sunny,Thu,0,11,88.98579805386152,premium,13
4969,08:34,545.4,88.68,1,snow,Mon,0,3,63.142882654706426,standard,18
2789,18:56,202.3,104.46,4,sunny,Sun,0,11,104.46822640770543,standard,7
361,09:45,70.88,88.41,4,rain,Fri,0,8,31.05636401484961,standard,7
2183,06:24,548.06,80.37,6,sunny,Tue,0,9,121.90051145204562,premium,20
1134,03:03,667.07,63.56,0,rain,Thu,0,9,46.476113299364,standard,5
3880,16:40,329.76,52.84,7,sunny,Fri,0,9,39.42204340686048,intermediate,7
2155,00:57,227.01,100.6,0,sunny,Tue,0,7,172.48067611446083,intermediate,0
1830,06:17,573.49,72.86,4,rain,Sun,0,12,139.46225048417503,standard,27
1053,08:59,427.77,72.34,0,rain,Tue,0,14,49.75202055535005,intermediate,19
22,05:20,170.65,96.99,6,sunny,Mon,1,6,103.22953731968342,premium,15
2066,23:34,597.26,117.51,1,rain,Tue,0,13,59.03726514028301,premium,14
1653,10:48,438.22,66.95,2,sunny,Sun,0,6,38.069601858850945,standard,1
2587,22:31,530.19,58.27,0,sunny,Sun,0,10,99.35786015260476,premium,15
3210,15:37,141.94,96.39,4,sunny,Fri,0,5,164.67627008247678,standard,0
4302,17:40,71.47,111.4,8,sunny,Fri,0,13,46.423628469500024,premium,14
4036,15:24,631.39,93.66,5,sunny,Fri,0,12,172.9146938175472,standard,24
2325,02:17,658.37,83.2,4,sunny,Wed,0,4,89.7156556503299,standard,9
460,21:33,411.87,71.13,0,sunny,Sat,0,14,131.84937177713786,intermediate,8
1067,07:04,282.39,88.97,4,sunny,Sat,0,12,198.1899718059656,premium,10
87,14:30,196.99,63.38,5,sunny,Mon,0,3,129.66040998623032,intermediate,14
1430,02:19,377.86,102.54,7,sunny,Thu,0,13,176.6210968653089,standard,24
2647,22:58,239.17,111.68,5,rain,Fri,0,8,69.6878283764678,premium,8
282,00:45,633.43,49.28,9,rain,Mon,0,13,147.523643974199,premium,34
462,02:21,57.54,86.14,3,sunny,Wed,0,6,145.52557317199398,premium,0
212,00:58,180.87,90.22,1,sunny,Tue,0,6,43.26127446111113,standard,0
2499,01:43,389.24,72.91,7,snow,Tue,0,12,128.30883149693256,standard,37
1368,04:11,367.86,60.86,2,sunny,Sun,0,14,128.5065409450479,standard,10
234,00:53,462.41,116.2,7,snow,Tue,0,6,183.1142442666792,premium,27
2770,17:17,93.34,60.23,7,sunny,Mon,0,6,115.16479838325786,intermediate,7
597,06:30,426.27,113.42,9,sunny,Wed,0,14,191.51105413817038,premium,25
4420,12:00,619.67,52.61,9,sunny,Sun,0,12,56.21800107147233,intermediate,27
2250,13:54,130.97,66.15,9,rain,Mon,0,3,93.94785611448549,intermediate,14
4031,03:19,727.83,46.72,6,rain,Thu,0,5,190.00092243723563,premium,28
2283,06:59,80.25,89.26,9,rain,Sat,0,13,166.08750274378315,intermediate,23
662,20:57,282.03,61.69,7,snow,Tue,0,6,161.16446072736775,intermediate,27
4963,16:18,274.91,82.04,0,snow,Fri,0,4,180.95379475502423,standard,16
2285,00:08,183.97,83.28,6,sunny,Mon,0,6,123.0228528388875,standard,8
4716,01:48,414.81,100.08,1,sunny,Wed,0,7,160.74068752825895,standard,0
3193,21:06,67.59,71.1,1,rain,Mon,0,5,83.70633617167279,premium,1
2503,19:33,453.06,84.66,4,sunny,Sat,0,5,61.01535350106943,standard,11
4043,09:05,161.1,48.0,5,sunny,Mon,0,13,118.07043374142974,standard,11
779,06:21,92.82,54.17,2,fog,Mon,0,10,155.18480485039905,intermediate,7
4019,13:33,741.47,82.77,9,sunny,Wed,0,12,94.660843034942,intermediate,20
3426,21:13,587.05,79.73,5,sunny,Fri,0,5,172.30016917767577,standard,20
4306,08:01,224.55,53.49,3,sunny,Sat,0,10,186.46704103120865,intermediate,10
3196,15:25,733.1,52.52,2,fog,Fri,1,11,161.815565035597,intermediate,35
4835,21:35,581.55,108.07,1,sunny,Tue,0,9,117.8649321439448,standard,0
685,20:08,747.44,115.96,1,sunny,Sat,0,3,129.09453995038834,standard,1
3169,04:35,727.99,73.61,1,rain,Fri,0,3,23.04177299322021,standard,12
3926,10:18,252.35,75.29,6,rain,Wed,0,7,27.487292489681742,intermediate,26
3434,23:55,242.19,69.73,1,sunny,Fri,0,10,129.54304115720163,intermediate,3
2171,05:34,301.26,45.81,1,rain,Fri,0,9,123.09829898986206,intermediate,10
3689,21:39,191.03,72.69,4,fog,Tue,0,6,99.51066027780843,standard,20
1850,17:33,74.0,110.56,5,sunny,Tue,0,7,103.50012568183116,standard,7
487,03:57,690.89,67.17,9,sunny,Wed,0,3,120.27364932517193,standard,19
1688,08:44,680.59,66.26,3,sunny,Thu,1,12,79.73899777884189,intermediate,25
2230,10:59,783.88,75.31,5,fog,Tue,0,8,159.98421007463284,standard,36
3264,13:34,599.23,95.15,6,rain,Mon,0,13,20.70182776052536,intermediate,25
2320,22:54,465.87,43.55,3,sunny,Sun,0,4,68.5408702951146,standard,19
782,21:02,398.26,119.45,8,fog,Mon,0,12,40.097145202570175,intermediate,25
521,12:58,775.5,104.81,6,sunny,Sat,1,3,154.07881162399198,premium,27
522,11:12,251.45,78.5,3,sunny,Sun,0,4,138.82583353647428,premium,9
2837,23:32,480.72,81.94,5,fog,Thu,0,8,186.08483241972792,standard,20
4539,09:49,138.4,82.18,8,sunny,Thu,0,4,76.33443082794068,intermediate,18
2398,05:25,162.4,100.37,6,sunny,Tue,0,14,136.8540832441973,premium,8
2207,02:43,492.0,48.75,0,sunny,Sun,1,9,151.86155867676044,standard,19
3477,00:28,767.01,67.68,1,sunny,Wed,0,7,127.24023411520712,intermediate,17
3552,15:56,88.5,108.19,3,sunny,Thu,0,14,50.550810084537886,standard,10
4087,08:34,289.71,86.64,7,sunny,Sat,0,6,90.0175857448522,standard,12
2822,21:00,707.22,52.89,6,sunny,Tue,0,7,104.99201887655153,standard,24
1511,06:22,218.44,44.3,2,snow,Fri,0,14,187.59778794306726,intermediate,32
1882,08:41,652.35,107.82,4,sunny,Thu,0,13,27.550027280154396,standard,22
651,19:12,234.76,58.64,7,fog,Thu,0,5,150.0409201033678,standard,24
4930,12:01,628.66,49.26,2,sunny,Tue,0,8,171.18911124884013,standard,24
3089,01:06,757.47,106.36,3,sunny,Tue,0,5,197.74092078438525,intermediate,10
369,21:00,116.11,40.88,2,rain,Wed,0,14,48.5949735458213,standard,17
4997,14:51,348.41,119.47,8,sunny,Fri,0,6,119.48705167631284,standard,7
118,00:49,651.37,118.88,3,sunny,Thu,0,8,166.22446495522664,premium,7
3320,21:39,456.13,54.63,1,sunny,Mon,0,5,61.474082711423954,standard,7
3034,23:27,762.95,107.78,1,rain,Wed,0,12,89.6551840672731,intermediate,10
2216,01:57,644.53,95.49,0,sunny,Thu,0,4,193.45367217437072,standard,0
3542,11:15,450.52,106.21,0,sunny,Wed,0,8,180.50975763319346,standard,9
1613,04:41,550.51,97.5,5,sunny,Sun,0,5,67.64790151043917,standard,17
3151,21:01,73.91,93.84,0,rain,Tue,0,13,125.032042062974,intermediate,4
962,22:30,676.22,48.57,6,sunny,Thu,1,4,49.492810419762364,standard,35
2510,13:24,63.52,72.34,4,rain,Tue,0,6,199.51787859012614,premium,14
3831,22:17,91.8,99.94,2,rain,Tue,0,10,42.744660494998875,premium,0
2823,09:13,64.28,74.1,0,sunny,Wed,0,9,190.4451445757762,premium,0
4343,09:51,51.61,107.45,6,rain,Tue,0,5,95.36432159028436,standard,4
3032,00:25,286.26,87.1,4,rain,Sun,0,9,99.48838529752805,intermediate,10
2415,15:44,387.57,66.8,7,rain,Fri,0,12,54.197426213488136,standard,24
4654,22:25,628.85,105.05,6,fog,Fri,0,3,31.321738838136955,intermediate,12
4236,22:06,426.05,54.46,7,sunny,Tue,0,7,199.02716408729827,standard,12
2185,14:48,145.28,90.25,0,sunny,Wed,0,14,189.91841085767834,standard,2
3669,18:53,775.41,106.35,6,rain,Fri,0,14,106.40647235131108,intermediate,33
2037,10:53,410.49,105.67,4,sunny,Sat,0,3,132.59713650204753,standard,7
4362,12:23,696.56,107.47,3,sunny,Sun,0,11,85.5313911968526,intermediate,19
772,12:22,287.68,54.63,9,sunny,Fri,0,9,38.94596214428737,premium,18
1284,14:42,735.3,61.92,4,sunny,Thu,0,6,172.0081802229129,intermediate,19
4603,15:34,771.72,77.06,7,sunny,Sun,0,14,124.38754232339805,intermediate,32
4794,21:33,483.01,94.37,1,sunny,Tue,0,14,73.30080166335594,intermediate,12
1414,07:21,722.56,116.39,3,rain,Fri,0,11,93.72318895437701,standard,12
1234,07:31,464.25,87.66,3,rain,Sat,0,5,126.60478677008317,standard,3
2699,07:02,284.94,77.16,0,snow,Tue,0,3,182.37905562844287,intermediate,15
435,09:56,511.57,73.9,0,snow,Sun,0,12,160.10253337119053,premium,22
1674,23:32,558.59,89.21,9,sunny,Thu,0,3,33.47659304710052,premium,31
365,13:47,467.94,43.55,0,rain,Fri,0,14,110.18936004238341,premium,10
2649,07:11,760.38,53.12,8,sunny,Tue,0,9,148.5512741137511,intermediate,27
231,10:37,303.11,111.76,3,rain,Thu,0,11,23.23698132045511,standard,7
4267,10:06,514.32,97.31,0,sunny,Sun,0,10,199.24910737845403,intermediate,1
4041,21:44,487.4,47.37,2,sunny,Sat,0,14,192.63066926090846,intermediate,18
4399,05:02,190.56,65.77,6,sunny,Fri,0,12,35.61618909217334,premium,12
407,21:15,251.22,40.62,3,rain,Wed,0,9,93.03640063812784,standard,19
2090,09:25,278.91,82.05,2,sunny,Sat,0,12,181.20658133024142,standard,4
86,17:42,111.45,82.59,1,sunny,Sun,0,8,149.15054679750105,premium,5
844,10:46,277.52,50.42,0,rain,Fri,0,10,58.53032984049312,standard,10
1031,23:03,747.4,92.03,8,sunny,Sat,0,12,178.39208754768092,standard,21
2855,09:57,121.16,81.28,2,snow,Mon,0,5,135.7805190305531,standard,13
4109,03:25,795.13,61.33,4,sunny,Sun,0,11,40.29625782585336,intermediate,21
4396,14:06,111.67,72.05,1,sunny,Wed,0,14,34.624924700519514,standard,3
3893,04:57,388.62,71.37,6,rain,Sun,0,3,165.87171742215912,premium,21
2658,18:37,157.88,65.22,6,sunny,Wed,1,4,143.26066672442764,standard,18
855,18:37,194.63,104.25,6,sunny,Tue,0,5,85.92929823515418,standard,0
78,14:10,705.8,119.15,3,sunny,Wed,0,3,76.82668372827492,standard,7
2247,21:56,508.62,116.7,9,sunny,Thu,0,8,97.59335332817172,premium,8
4570,05:07,519.38,88.82,5,sunny,Tue,0,6,50.003816275026686,standard,3
3656,02:00,101.56,101.2,3,sunny,Fri,0,4,25.13086380570354,intermediate,1
4151,07:26,434.86,99.94,4,sunny,Tue,0,3,194.70247006837462,standard,3
3378,02:22,66.93,44.16,7,snow,Mon,0,4,143.32936198536206,intermediate,24
2279,03:12,641.21,81.34,4,rain,Tue,0,14,120.40640368671282,standard,22
2598,04:22,170.83,42.68,4,sunny,Mon,0,6,184.44675467815344,standard,4
4159,10:34,559.49,49.41,4,sunny,Thu,0,10,37.75304426964426,standard,22
3870,11:17,113.2,77.43,4,sunny,Wed,0,4,150.16232554995108,intermediate,8
3428,08:41,289.02,116.52,6,snow,Thu,0,4,180.85796481114002,intermediate,15
2176,22:48,267.19,80.65,6,rain,Tue,0,7,95.72296233915267,standard,25
424,05:24,454.4,106.53,5,sunny,Thu,0,3,75.0304971331565,standard,5
392,00:14,347.04,47.9,2,sunny,Mon,0,14,115.37296565001303,intermediate,11
4726,03:32,700.81,44.85,5,sunny,Tue,0,3,194.44956691300513,standard,17
3693,16:37,410.54,82.69,3,sunny,Tue,0,8,187.09032810555706,intermediate,16
104,16:20,640.04,97.8,7,sunny,Wed,0,12,177.10295081510046,premium,17
3994,21:56,60.56,107.9,0,sunny,Mon,0,12,199.774912098722,intermediate,0
4412,00:03,403.95,97.98,1,rain,Mon,0,7,92.73755453005967,standard,4
1948,05:45,721.33,59.01,6,sunny,Sun,1,3,167.2018885604631,intermediate,25
1459,18:14,307.22,106.41,5,snow,Mon,0,11,63.77691698725029,standard,26
3257,00:01,67.79,103.83,4,rain,Mon,0,14,42.492233836421015,standard,12
2803,02:34,708.9,87.92,0,rain,Mon,0,7,154.64811590335214,intermediate,6
2706,16:34,211.06,104.61,4,rain,Tue,1,5,31.010482889920794,standard,22
4789,16:24,533.27,49.08,2,rain,Thu,0,11,75.1608012967023,intermediate,24
1587,05:08,302.34,109.3,7,sunny,Wed,0,8,99.33329684060527,standard,13
3659,01:26,431.23,81.98,2,sunny,Sat,0,9,177.8176833473671,standard,12
1731,01:53,146.14,53.86,2,sunny,Tue,0,4,99.25857166660944,standard,1
4764,13:05,113.78,74.92,9,sunny,Sun,1,13,195.7275510518505,standard,33
4224,15:37,775.24,55.14,4,sunny,Tue,0,12,175.1097522767459,standard,23
3681,01:32,586.73,83.27,6,sunny,Sat,0,3,174.18976495173038,premium,9
1791,14:44,127.55,63.82,7,sunny,Sun,0,9,179.75760929146907,premium,10
2355,06:24,178.07,111.95,1,sunny,Fri,0,11,112.37180034691202,intermediate,6
1940,12:23,286.2,42.21,4,sunny,Fri,0,4,101.15774493999173,premium,12
702,07:08,370.75,85.77,9,sunny,Wed,0,7,149.53874167284204,premium,11
2442,00:32,652.66,100.23,6,snow,Sat,1,13,132.54732150990847,standard,44
4375,23:56,429.0,69.2,7,rain,Sat,0,13,73.23758373326515,intermediate,27
496,03:48,595.37,51.28,4,sunny,Mon,0,10,191.5723310226665,premium,28
464,15:37,418.5,72.22,2,rain,Wed,0,12,76.13539128899971,standard,20
4071,23:36,329.0,76.56,0,snow,Mon,0,8,35.91900695662361,intermediate,16
4333,23:38,376.63,70.51,7,sunny,Sun,0,4,166.5153117888436,standard,13
172,00:26,753.11,89.73,5,fog,Wed,0,12,126.03276713955036,standard,25
4943,03:20,718.59,93.4,6,sunny,Fri,0,6,78.98112134719514,standard,25
4796,14:37,575.23,114.83,0,rain,Sat,0,13,118.90126900235123,standard,11
2540,18:03,723.06,68.51,8,sunny,Sat,0,12,49.17236263346538,intermediate,29
3262,13:33,116.09,93.41,1,rain,Sat,0,7,71.99048872600692,premium,0
4680,23:04,382.31,49.54,8,snow,Sun,0,6,74.26995965318095,intermediate,30
2260,09:41,782.02,45.17,0,sunny,Fri,0,11,127.19602560902227,premium,16
2112,09:56,330.2,72.96,6,rain,Wed,1,9,34.13826505516099,intermediate,36
900,06:19,86.35,58.48,3,sunny,Sat,0,13,149.7864480590509,standard,11
1446,07:38,538.09,50.94,2,fog,Fri,0,11,67.56976179360046,standard,26
3573,10:15,247.19,78.78,8,rain,Fri,0,7,163.20348288857414,standard,22
741,12:02,173.05,85.22,3,sunny,Mon,0,12,131.2235377761445,standard,4
2293,21:38,346.81,80.01,1,sunny,Thu,0,9,43.87574432478828,standard,0
2452,22:47,178.33,66.71,0,sunny,Mon,0,12,78.63007216996975,standard,7
2622,17:33,248.78,84.6,4,sunny,Sun,0,11,109.30821040902084,standard,7
4078,08:58,176.11,42.14,6,rain,Tue,1,14,151.70328956932778,intermediate,36
1206,17:35,132.51,46.59,1,sunny,Wed,1,12,96.74076799822879,standard,13
509,00:57,465.97,117.71,7,sunny,Sun,0,12,71.65546857583355,standard,10
2620,19:29,368.75,78.05,4,snow,Tue,0,12,78.9035183096635,premium,35
2802,04:25,104.26,71.77,1,sunny,Sun,0,7,190.16557383617038,intermediate,6
3313,08:29,339.87,64.53,9,rain,Mon,0,14,48.420606999450456,standard,31
1549,06:19,325.38,117.39,8,snow,Mon,0,13,96.47004918992727,premium,17
4563,09:03,447.33,48.86,8,rain,Mon,1,12,125.98148815432462,premium,34
2202,13:41,723.35,111.78,8,sunny,Tue,1,3,182.54505328296685,intermediate,36
2566,06:21,622.1,53.58,6,sunny,Thu,0,12,94.57875754884438,standard,27
3892,05:44,504.81,88.4,0,sunny,Tue,1,8,154.83505544047392,standard,20
2044,09:42,61.14,88.11,1,rain,Fri,0,11,33.678379245190854,premium,12
767,08:48,687.94,74.39,3,sunny,Wed,0,10,131.60720661011916,standard,21
4872,16:02,320.59,87.04,3,sunny,Sun,0,5,100.07301099226957,standard,0
3738,16:06,481.64,42.0,7,fog,Tue,0,10,24.33023241207931,standard,25
421,04:38,592.13,57.91,4,sunny,Sat,0,10,97.98165579710793,standard,19
123,04:54,637.37,41.62,8,fog,Sun,0,3,105.99499300767113,premium,27
4162,10:38,331.97,81.11,0,sunny,Wed,0,6,162.0351646276163,premium,0
2628,09:17,210.3,94.54,2,sunny,Tue,0,13,127.71023415572031,standard,1
819,16:12,736.06,40.98,1,snow,Tue,0,14,149.82129683877127,standard,42
1403,18:20,401.88,94.32,5,snow,Thu,0,5,177.89883570837307,standard,19
1382,22:01,353.39,61.5,1,sunny,Thu,0,5,157.40045845273684,standard,7
2148,15:52,196.1,95.42,6,rain,Tue,0,11,112.80551004048877,intermediate,10
1575,20:07,207.06,95.64,9,rain,Sat,0,9,101.92632337757608,standard,20
1638,04:45,531.71,103.5,1,sunny,Sun,0,8,194.34021289484096,standard,3
1795,05:07,240.12,103.38,5,sunny,Sun,0,6,108.61888703324813,intermediate,7
4815,21:56,481.22,112.13,1,sunny,Sat,0,12,93.00669143750001,intermediate,2
399,22:08,791.28,96.33,3,sunny,Mon,0,12,103.97889354335197,intermediate,18
2310,23:54,514.58,64.9,7,sunny,Thu,0,9,61.40222120272962,intermediate,25
882,00:48,532.53,73.4,0,sunny,Mon,0,11,157.54220263372397,standard,9
4973,22:33,702.81,115.02,7,sunny,Sun,0,14,75.2313085360878,standard,18
2897,17:49,382.84,114.03,7,sunny,Tue,0,14,66.35057144678566,premium,18
1352,16:53,503.13,62.78,0,rain,Fri,0,14,163.5773315913939,standard,9
2742,13:33,723.98,118.22,0,snow,Thu,0,13,156.66847114350043,standard,24
4550,19:41,684.06,85.64,0,rain,Tue,0,10,116.485144921255,premium,6
2130,09:05,667.85,43.62,5,sunny,Tue,0,13,85.41682904676358,intermediate,28
982,18:15,625.08,101.89,7,rain,Thu,0,4,124.51364321042801,premium,10
456,00:27,137.8,98.09,1,sunny,Fri,0,12,49.00685497190537,standard,0
4119,21:33,73.89,96.85,6,snow,Fri,0,6,157.55078479782685,premium,27
1079,14:24,56.87,72.55,6,sunny,Fri,0,9,117.26567706330684,premium,7
1950,18:55,527.79,114.1,1,rain,Sun,0,11,21.551370967802065,standard,15
4314,14:41,639.78,106.78,8,rain,Sun,0,4,163.56870729800943,intermediate,23
689,15:11,123.91,108.5,8,sunny,Thu,0,8,99.53473228591231,standard,10
2429,04:26,555.14,102.76,0,sunny,Sun,0,4,153.86991463653482,premium,0
641,11:36,310.04,90.37,2,rain,Mon,0,8,156.21118646811408,standard,14
2392,21:27,389.14,51.26,8,snow,Sat,0,3,149.3866500907315,premium,35
1953,23:49,437.19,118.58,7,rain,Sat,0,7,100.37500212533499,standard,17
2748,06:15,177.61,55.26,5,snow,Tue,0,4,51.11758915673052,premium,27
4313,03:09,174.81,82.01,1,rain,Tue,0,5,182.30767374849088,standard,1
3435,20:40,335.15,55.6,5,sunny,Tue,0,8,95.61180779605075,standard,14
3336,19:06,171.99,66.31,6,snow,Wed,0,7,160.73521066989085,standard,23
4766,04:38,56.61,66.76,9,sunny,Thu,0,11,51.068021357196784,intermediate,22
3370,18:20,798.96,106.69,2,fog,Tue,0,11,26.311490058071342,standard,19
